instance, algorithm, value, runningTime, initialValue, steps, evaluatedSolutions
rou20, steepest-3swap, 750392, 545, 923634, 9, 22230 
rou20, steepest-3swap, 763902, 429, 913670, 7, 17290 
rou20, steepest-3swap, 754012, 543, 925288, 8, 19760 
rou20, steepest-3swap, 746578, 660, 936244, 11, 27170 
rou20, steepest-3swap, 754052, 386, 908680, 6, 14820 
rou20, steepest-3swap, 765574, 445, 892078, 6, 14820 
rou20, steepest-3swap, 749306, 537, 941642, 8, 19760 
rou20, steepest-3swap, 755014, 396, 944628, 6, 14820 
rou20, steepest-3swap, 770576, 413, 936500, 6, 14820 
rou20, steepest-3swap, 755250, 663, 881450, 10, 24700 
rou20, steepest-3swap, 759164, 461, 890782, 7, 17290 
rou20, steepest-3swap, 751694, 318, 886892, 4, 9880 
rou20, steepest-3swap, 751880, 804, 970994, 11, 27170 
rou20, steepest-3swap, 770698, 368, 930778, 5, 12350 
rou20, steepest-3swap, 752404, 545, 901434, 7, 17290 
rou20, steepest-3swap, 752078, 759, 879378, 10, 24700 
rou20, steepest-3swap, 750074, 823, 887614, 12, 29640 
rou20, steepest-3swap, 745350, 695, 892854, 9, 22230 
rou20, steepest-3swap, 752210, 600, 913316, 7, 17290 
rou20, steepest-3swap, 774130, 515, 959782, 7, 17290 
rou20, steepest-3swap, 768802, 542, 952772, 8, 19760 
rou20, steepest-3swap, 757308, 467, 907534, 7, 17290 
rou20, steepest-3swap, 773772, 406, 907404, 6, 14820 
rou20, steepest-3swap, 747182, 556, 889642, 9, 22230 
rou20, steepest-3swap, 750934, 697, 954850, 12, 29640 
rou20, steepest-3swap, 738084, 853, 897120, 14, 34580 
rou20, steepest-3swap, 738712, 471, 892000, 8, 19760 
rou20, steepest-3swap, 750086, 371, 921024, 6, 14820 
rou20, steepest-3swap, 731930, 587, 883262, 10, 24700 
rou20, steepest-3swap, 736606, 857, 891084, 15, 37050 
rou20, steepest-3swap, 747340, 643, 902338, 11, 27170 
rou20, steepest-3swap, 760594, 378, 885912, 6, 14820 
rou20, steepest-3swap, 763000, 320, 895170, 5, 12350 
rou20, steepest-3swap, 743946, 483, 925018, 7, 17290 
rou20, steepest-3swap, 750298, 832, 934110, 11, 27170 
rou20, steepest-3swap, 740416, 850, 873646, 12, 29640 
rou20, steepest-3swap, 750476, 748, 910226, 11, 27170 
rou20, steepest-3swap, 751350, 513, 923674, 7, 17290 
rou20, steepest-3swap, 792306, 324, 949046, 4, 9880 
rou20, steepest-3swap, 742164, 714, 871620, 9, 22230 
rou20, steepest-3swap, 763904, 505, 904466, 8, 19760 
rou20, steepest-3swap, 755616, 463, 891800, 7, 17290 
rou20, steepest-3swap, 740698, 628, 953820, 10, 24700 
rou20, steepest-3swap, 759696, 499, 935086, 8, 19760 
rou20, steepest-3swap, 741950, 585, 887418, 10, 24700 
rou20, steepest-3swap, 756058, 430, 906112, 7, 17290 
rou20, steepest-3swap, 735664, 657, 886224, 11, 27170 
rou20, steepest-3swap, 762574, 438, 923244, 7, 17290 
rou20, steepest-3swap, 738600, 589, 923308, 10, 24700 
rou20, steepest-3swap, 737360, 649, 896056, 11, 27170 
rou20, steepest-3swap, 776606, 493, 923882, 8, 19760 
rou20, steepest-3swap, 744038, 670, 947866, 11, 27170 
rou20, steepest-3swap, 738562, 434, 884738, 7, 17290 
rou20, steepest-3swap, 760584, 388, 909674, 6, 14820 
rou20, steepest-3swap, 753526, 606, 936240, 10, 24700 
rou20, steepest-3swap, 759534, 331, 912098, 5, 12350 
rou20, steepest-3swap, 747064, 556, 896248, 9, 22230 
rou20, steepest-3swap, 769080, 437, 872696, 7, 17290 
rou20, steepest-3swap, 741896, 617, 922188, 10, 24700 
rou20, steepest-3swap, 743744, 790, 957698, 13, 32110 
rou20, steepest-3swap, 753262, 599, 930576, 10, 24700 
rou20, steepest-3swap, 765156, 487, 915556, 8, 19760 
rou20, steepest-3swap, 739874, 547, 910636, 9, 22230 
rou20, steepest-3swap, 755358, 539, 933196, 9, 22230 
rou20, steepest-3swap, 748210, 615, 935384, 10, 24700 
rou20, steepest-3swap, 747198, 543, 895194, 9, 22230 
rou20, steepest-3swap, 743694, 799, 922364, 13, 32110 
rou20, steepest-3swap, 743722, 439, 865142, 7, 17290 
rou20, steepest-3swap, 756356, 529, 892296, 9, 22230 
rou20, steepest-3swap, 762222, 494, 893842, 8, 19760 
rou20, steepest-3swap, 740562, 637, 904744, 11, 27170 
rou20, steepest-3swap, 757438, 478, 915490, 8, 19760 
rou20, steepest-3swap, 750118, 593, 982456, 10, 24700 
rou20, steepest-3swap, 742236, 568, 938742, 9, 22230 
rou20, steepest-3swap, 759278, 601, 940306, 10, 24700 
rou20, steepest-3swap, 756264, 543, 918394, 9, 22230 
rou20, steepest-3swap, 748852, 631, 886994, 10, 24700 
rou20, steepest-3swap, 751324, 429, 934060, 7, 17290 
rou20, steepest-3swap, 748996, 582, 899930, 9, 22230 
rou20, steepest-3swap, 740490, 1248, 932398, 21, 51870 
rou20, steepest-3swap, 745256, 815, 915190, 12, 29640 
rou20, steepest-3swap, 751606, 525, 887726, 8, 19760 
rou20, steepest-3swap, 743318, 912, 893992, 14, 34580 
rou20, steepest-3swap, 740998, 667, 895734, 10, 24700 
rou20, steepest-3swap, 759906, 595, 889768, 9, 22230 
rou20, steepest-3swap, 764220, 659, 889872, 10, 24700 
rou20, steepest-3swap, 748310, 606, 930712, 10, 24700 
rou20, steepest-3swap, 747798, 529, 900750, 8, 19760 
rou20, steepest-3swap, 739502, 638, 899298, 10, 24700 
rou20, steepest-3swap, 742990, 550, 916690, 8, 19760 
rou20, steepest-3swap, 746938, 682, 938440, 11, 27170 
rou20, steepest-3swap, 726920, 696, 940162, 11, 27170 
rou20, steepest-3swap, 755766, 637, 905720, 10, 24700 
rou20, steepest-3swap, 732818, 656, 939284, 10, 24700 
rou20, steepest-3swap, 742278, 847, 925042, 14, 34580 
rou20, steepest-3swap, 740930, 494, 865912, 7, 17290 
rou20, steepest-3swap, 742370, 479, 882366, 8, 19760 
rou20, steepest-3swap, 748724, 689, 870980, 11, 27170 
rou20, steepest-3swap, 753468, 453, 942448, 7, 17290 
rou20, steepest-3swap, 746464, 577, 904372, 9, 22230 
rou20, steepest-3swap, 751594, 393, 898816, 6, 14820 
rou20, steepest-3swap, 744216, 544, 900782, 9, 22230 
rou20, steepest-3swap, 752288, 795, 929828, 11, 27170 
rou20, steepest-3swap, 774296, 355, 843460, 4, 9880 
rou20, steepest-3swap, 754542, 517, 906888, 8, 19760 
rou20, steepest-3swap, 745730, 542, 921732, 8, 19760 
rou20, steepest-3swap, 747122, 726, 898898, 10, 24700 
rou20, steepest-3swap, 749620, 735, 938060, 9, 22230 
rou20, steepest-3swap, 753720, 593, 891688, 7, 17290 
rou20, steepest-3swap, 747038, 828, 936754, 10, 24700 
rou20, steepest-3swap, 742280, 573, 880932, 8, 19760 
rou20, steepest-3swap, 736342, 846, 981906, 13, 32110 
rou20, steepest-3swap, 738394, 1211, 919098, 16, 39520 
rou20, steepest-3swap, 774280, 516, 900302, 6, 14820 
rou20, steepest-3swap, 746506, 802, 900088, 13, 32110 
rou20, steepest-3swap, 757964, 483, 927366, 7, 17290 
rou20, steepest-3swap, 755174, 498, 853608, 7, 17290 
rou20, steepest-3swap, 757030, 523, 957150, 8, 19760 
rou20, steepest-3swap, 751660, 427, 917998, 6, 14820 
rou20, steepest-3swap, 737240, 799, 905774, 9, 22230 
rou20, steepest-3swap, 729598, 895, 905496, 9, 22230 
rou20, steepest-3swap, 741798, 949, 923566, 11, 27170 
rou20, steepest-3swap, 771596, 732, 926966, 8, 19760 
rou20, steepest-3swap, 747506, 701, 907448, 8, 19760 
rou20, steepest-3swap, 769092, 675, 917032, 7, 17290 
rou20, steepest-3swap, 750018, 794, 931466, 8, 19760 
rou20, steepest-3swap, 751960, 873, 914030, 10, 24700 
rou20, steepest-3swap, 742990, 540, 902744, 7, 17290 
rou20, steepest-3swap, 761746, 433, 936438, 6, 14820 
rou20, steepest-3swap, 736126, 554, 935694, 9, 22230 
rou20, steepest-3swap, 753400, 579, 911264, 8, 19760 
rou20, steepest-3swap, 750610, 596, 887150, 9, 22230 
rou20, steepest-3swap, 760178, 483, 935308, 8, 19760 
rou20, steepest-3swap, 761364, 379, 874770, 6, 14820 
rou20, steepest-3swap, 773446, 336, 885074, 4, 9880 
rou20, steepest-3swap, 742884, 571, 886494, 8, 19760 
rou20, steepest-3swap, 750350, 621, 899968, 9, 22230 
rou20, steepest-3swap, 747844, 511, 920142, 7, 17290 
rou20, steepest-3swap, 759340, 496, 871844, 8, 19760 
rou20, steepest-3swap, 756018, 529, 937068, 8, 19760 
rou20, steepest-3swap, 747992, 690, 916872, 10, 24700 
rou20, steepest-3swap, 749694, 466, 902406, 7, 17290 
rou20, steepest-3swap, 738904, 562, 931596, 9, 22230 
rou20, steepest-3swap, 754766, 396, 931912, 6, 14820 
rou20, steepest-3swap, 757160, 369, 932052, 5, 12350 
rou20, steepest-3swap, 758088, 669, 904010, 11, 27170 
rou20, steepest-3swap, 749012, 566, 902736, 9, 22230 
rou20, steepest-3swap, 755250, 426, 896160, 6, 14820 
rou20, steepest-3swap, 760274, 492, 903974, 8, 19760 
rou20, steepest-3swap, 751610, 556, 928296, 9, 22230 
rou20, steepest-3swap, 742182, 630, 911920, 10, 24700 
rou20, steepest-3swap, 747376, 584, 912580, 9, 22230 
rou20, steepest-3swap, 737294, 745, 889564, 12, 29640 
rou20, steepest-3swap, 759610, 378, 926334, 6, 14820 
rou20, steepest-3swap, 760268, 496, 864388, 7, 17290 
rou20, steepest-3swap, 759410, 434, 924860, 7, 17290 
rou20, steepest-3swap, 773740, 278, 907638, 4, 9880 
rou20, steepest-3swap, 776240, 431, 923218, 7, 17290 
rou20, steepest-3swap, 754018, 600, 928792, 10, 24700 
rou20, steepest-3swap, 776426, 334, 913800, 5, 12350 
rou20, steepest-3swap, 741716, 773, 905002, 13, 32110 
rou20, steepest-3swap, 756594, 559, 932120, 9, 22230 
rou20, steepest-3swap, 759404, 518, 915938, 8, 19760 
rou20, steepest-3swap, 750688, 495, 890684, 7, 17290 
rou20, steepest-3swap, 742074, 520, 898558, 8, 19760 
rou20, steepest-3swap, 748550, 380, 871654, 6, 14820 
rou20, steepest-3swap, 756636, 483, 893226, 8, 19760 
rou20, steepest-3swap, 735138, 537, 859456, 9, 22230 
rou20, steepest-3swap, 756642, 427, 892054, 7, 17290 
rou20, steepest-3swap, 754568, 513, 949034, 8, 19760 
rou20, steepest-3swap, 748194, 478, 886908, 8, 19760 
rou20, steepest-3swap, 748634, 635, 951988, 11, 27170 
rou20, steepest-3swap, 747870, 597, 901990, 10, 24700 
rou20, steepest-3swap, 745830, 606, 903032, 9, 22230 
rou20, steepest-3swap, 767790, 518, 925510, 7, 17290 
rou20, steepest-3swap, 759322, 334, 874206, 5, 12350 
rou20, steepest-3swap, 757748, 544, 878064, 8, 19760 
rou20, steepest-3swap, 755374, 709, 909838, 11, 27170 
rou20, steepest-3swap, 757450, 543, 918758, 9, 22230 
rou20, steepest-3swap, 753508, 739, 935296, 11, 27170 
rou20, steepest-3swap, 754506, 607, 921402, 10, 24700 
rou20, steepest-3swap, 757996, 444, 896200, 6, 14820 
rou20, steepest-3swap, 753744, 589, 935776, 9, 22230 
rou20, steepest-3swap, 750390, 460, 872640, 7, 17290 
rou20, steepest-3swap, 754610, 594, 906048, 10, 24700 
rou20, steepest-3swap, 761944, 507, 880362, 7, 17290 
rou20, steepest-3swap, 765036, 615, 939836, 10, 24700 
rou20, steepest-3swap, 759248, 643, 922918, 10, 24700 
rou20, steepest-3swap, 757684, 617, 929024, 8, 19760 
rou20, steepest-3swap, 761052, 540, 931646, 8, 19760 
rou20, steepest-3swap, 755230, 386, 915288, 6, 14820 
rou20, steepest-3swap, 762050, 622, 895644, 9, 22230 
rou20, steepest-3swap, 770640, 500, 932406, 8, 19760 
rou20, steepest-3swap, 756872, 467, 937968, 7, 17290 
rou20, steepest-3swap, 743330, 554, 922530, 9, 22230 
rou20, steepest-3swap, 756002, 699, 928146, 12, 29640 
rou20, steepest-3swap, 745926, 828, 923234, 12, 29640 
rou20, steepest-3swap, 755424, 679, 921114, 11, 27170 
rou20, steepest-3swap, 738874, 540, 899326, 9, 22230 
rou20, steepest-3swap, 745746, 540, 913294, 9, 22230 
rou20, steepest-3swap, 743744, 569, 934544, 9, 22230 
rou20, steepest-3swap, 742826, 673, 898332, 9, 22230 
rou20, steepest-3swap, 741534, 494, 892302, 7, 17290 
rou20, steepest-3swap, 758656, 391, 955970, 6, 14820 
rou20, steepest-3swap, 747784, 542, 905662, 9, 22230 
rou20, steepest-3swap, 741328, 703, 918044, 12, 29640 
rou20, steepest-3swap, 752598, 441, 892028, 7, 17290 
rou20, steepest-3swap, 755836, 526, 913618, 8, 19760 
rou20, steepest-3swap, 737112, 716, 915416, 12, 29640 
rou20, steepest-3swap, 757528, 592, 932672, 10, 24700 
rou20, steepest-3swap, 749014, 439, 925024, 7, 17290 
rou20, steepest-3swap, 741242, 423, 891186, 7, 17290 
rou20, steepest-3swap, 748910, 428, 894572, 7, 17290 
rou20, steepest-3swap, 753202, 606, 916848, 10, 24700 
rou20, steepest-3swap, 766486, 272, 884586, 4, 9880 
rou20, steepest-3swap, 740508, 750, 915992, 13, 32110 
rou20, steepest-3swap, 759782, 420, 902004, 7, 17290 
rou20, steepest-3swap, 752868, 657, 926018, 11, 27170 
rou20, steepest-3swap, 744780, 537, 903846, 9, 22230 
rou20, steepest-3swap, 768648, 537, 911392, 9, 22230 
rou20, steepest-3swap, 756522, 484, 945348, 8, 19760 
rou20, steepest-3swap, 755062, 434, 947114, 7, 17290 
rou20, steepest-3swap, 752548, 458, 916914, 7, 17290 
rou20, steepest-3swap, 750092, 557, 893438, 8, 19760 
rou20, steepest-3swap, 741392, 514, 888318, 7, 17290 
rou20, steepest-3swap, 741212, 724, 898938, 11, 27170 
rou20, steepest-3swap, 746750, 661, 916766, 9, 22230 
rou20, steepest-3swap, 750786, 483, 927724, 7, 17290 
rou20, steepest-3swap, 749086, 738, 932296, 12, 29640 
rou20, steepest-3swap, 760620, 474, 938254, 8, 19760 
rou20, steepest-3swap, 760376, 483, 917470, 8, 19760 
rou20, steepest-3swap, 758172, 715, 892772, 12, 29640 
rou20, steepest-3swap, 744032, 595, 937008, 10, 24700 
rou20, steepest-3swap, 765396, 263, 844122, 4, 9880 
rou20, steepest-3swap, 767964, 447, 885096, 7, 17290 
rou20, steepest-3swap, 753024, 591, 917374, 10, 24700 
rou20, steepest-3swap, 763788, 493, 942308, 8, 19760 
rou20, steepest-3swap, 739884, 641, 902264, 11, 27170 
rou20, steepest-3swap, 744700, 486, 913144, 8, 19760 
rou20, steepest-3swap, 761260, 325, 911080, 5, 12350 
rou20, steepest-3swap, 751796, 432, 883526, 7, 17290 
rou20, steepest-3swap, 757172, 597, 893956, 10, 24700 
rou20, steepest-3swap, 749064, 590, 940762, 9, 22230 
rou20, steepest-3swap, 744356, 425, 929774, 7, 17290 
rou20, steepest-3swap, 746664, 282, 872498, 4, 9880 
rou20, steepest-3swap, 738394, 585, 906074, 10, 24700 
rou20, steepest-3swap, 743106, 597, 921190, 10, 24700 
rou20, steepest-3swap, 744108, 642, 923258, 10, 24700 
rou20, steepest-3swap, 753296, 546, 903772, 9, 22230 
rou20, steepest-3swap, 736960, 607, 932030, 9, 22230 
rou20, steepest-3swap, 750208, 522, 863782, 8, 19760 
rou20, steepest-3swap, 748058, 505, 913964, 8, 19760 
rou20, steepest-3swap, 761416, 402, 906050, 6, 14820 
rou20, steepest-3swap, 752746, 623, 928296, 9, 22230 
rou20, steepest-3swap, 749374, 611, 904070, 9, 22230 
rou20, steepest-3swap, 754862, 568, 912526, 9, 22230 
rou20, steepest-3swap, 738982, 499, 909292, 8, 19760 
rou20, steepest-3swap, 755490, 519, 925058, 8, 19760 
rou20, steepest-3swap, 744640, 431, 907524, 7, 17290 
rou20, steepest-3swap, 759938, 698, 913636, 11, 27170 
rou20, steepest-3swap, 741996, 486, 903024, 8, 19760 
rou20, steepest-3swap, 755620, 367, 938134, 6, 14820 
rou20, steepest-3swap, 745640, 532, 927624, 9, 22230 
rou20, steepest-3swap, 750402, 717, 931608, 12, 29640 
rou20, steepest-3swap, 732578, 834, 926140, 14, 34580 
rou20, steepest-3swap, 754786, 524, 930662, 8, 19760 
rou20, steepest-3swap, 755686, 571, 916970, 8, 19760 
rou20, steepest-3swap, 739558, 745, 886044, 12, 29640 
rou20, steepest-3swap, 747256, 548, 945568, 9, 22230 
rou20, steepest-3swap, 766640, 335, 861484, 5, 12350 
rou20, steepest-3swap, 751244, 638, 959926, 10, 24700 
rou20, steepest-3swap, 742998, 573, 904200, 9, 22230 
rou20, steepest-3swap, 766480, 579, 898116, 9, 22230 
rou20, steepest-3swap, 757710, 390, 848992, 6, 14820 
rou20, steepest-3swap, 749864, 799, 919924, 13, 32110 
rou20, steepest-3swap, 743766, 567, 921340, 9, 22230 
rou20, steepest-3swap, 757440, 355, 886464, 5, 12350 
rou20, steepest-3swap, 755556, 432, 893796, 7, 17290 
rou20, steepest-3swap, 751066, 664, 893716, 11, 27170 
rou20, steepest-3swap, 755000, 535, 906682, 9, 22230 
rou20, steepest-3swap, 768446, 535, 916028, 9, 22230 
rou20, steepest-3swap, 758504, 427, 887682, 6, 14820 
rou20, steepest-3swap, 745698, 659, 894010, 9, 22230 
rou20, steepest-3swap, 755744, 501, 857002, 8, 19760 
rou20, steepest-3swap, 764258, 420, 917272, 6, 14820 
rou20, steepest-3swap, 752026, 486, 907772, 8, 19760 
rou20, steepest-3swap, 768664, 400, 917466, 6, 14820 
rou20, steepest-3swap, 747520, 598, 918352, 9, 22230 
rou20, steepest-3swap, 761204, 474, 926184, 7, 17290 
rou20, steepest-3swap, 734594, 583, 913552, 9, 22230 
rou20, steepest-3swap, 753434, 627, 925612, 10, 24700 
rou20, steepest-3swap, 757250, 656, 904686, 9, 22230 
rou20, steepest-3swap, 731414, 492, 914410, 8, 19760 
rou20, steepest-3swap, 765048, 440, 883988, 7, 17290 
rou20, steepest-3swap, 741890, 436, 905152, 7, 17290 
rou20, steepest-3swap, 733792, 607, 925110, 10, 24700 
rou20, steepest-3swap, 762316, 424, 959442, 7, 17290 
rou20, steepest-3swap, 757408, 529, 906746, 9, 22230 
rou20, steepest-3swap, 762240, 429, 905292, 7, 17290 
rou20, steepest-3swap, 767704, 380, 917430, 6, 14820 
rou20, steepest-3swap, 761478, 377, 919996, 6, 14820 
rou20, steepest-3swap, 755878, 503, 930064, 8, 19760 
rou20, steepest-3swap, 754796, 640, 912830, 11, 27170 
rou20, steepest-3swap, 754878, 547, 927050, 9, 22230 
rou20, steepest-3swap, 751928, 497, 908124, 8, 19760 
rou20, steepest-3swap, 739098, 636, 913266, 9, 22230 
rou20, steepest-3swap, 755610, 501, 907466, 7, 17290 
rou20, steepest-3swap, 745270, 770, 914874, 13, 32110 
rou20, steepest-3swap, 733468, 882, 893662, 14, 34580 
rou20, steepest-3swap, 753616, 440, 891142, 7, 17290 
rou20, steepest-3swap, 751998, 503, 916114, 8, 19760 
rou20, steepest-3swap, 753260, 474, 959242, 8, 19760 
rou20, steepest-3swap, 733926, 784, 892150, 13, 32110 
rou20, steepest-3swap, 757358, 513, 908534, 8, 19760 
rou20, steepest-3swap, 753794, 503, 935546, 8, 19760 
rou20, steepest-3swap, 763622, 504, 928980, 8, 19760 
rou20, steepest-3swap, 747092, 424, 916542, 7, 17290 
rou20, steepest-3swap, 744000, 563, 933778, 9, 22230 
rou20, steepest-3swap, 747870, 510, 900032, 8, 19760 
rou20, steepest-3swap, 777030, 295, 873166, 4, 9880 
rou20, steepest-3swap, 731162, 665, 898640, 11, 27170 
rou20, steepest-3swap, 748682, 331, 884740, 5, 12350 
rou20, steepest-3swap, 761186, 448, 908310, 7, 17290 
rou20, steepest-3swap, 752012, 449, 917402, 7, 17290 
